shipment_id,Time,step_index,scenario_name,Front_Top,Front_Middle,Front_Bottom,Middle_Top,Middle_Middle,Middle_Bottom,Rear_Top,Rear_Middle,Rear_Bottom,sconf,coverage_time,ambient_temp,door_open,speed_kmh,cooling_state,true_core_temp,cooling_effectiveness,risk_level,y_next_60_R2,eta_to_R2_60
SYN_SHIP_214,2026-06-02 07:20:00,140,AMBIENT_SPIKE,2.474,1.689,1.389,2.416,1.623,1.506,2.709,2.033,1.84,1.0,1.0,21.32,0,70.4,NORMAL,1.729,0.983,0.0,0.0,
SYN_SHIP_214,2026-06-02 07:30:00,141,AMBIENT_SPIKE,2.266,1.718,1.383,2.498,1.862,1.472,2.762,2.075,1.834,1.0,1.0,20.95,0,82.7,NORMAL,1.734,0.954,0.0,0.0,
SYN_SHIP_214,2026-06-02 07:40:00,142,AMBIENT_SPIKE,2.353,1.714,1.496,2.504,1.797,1.556,2.693,1.852,1.774,1.0,1.0,20.83,0,65.2,NORMAL,1.723,0.952,0.0,0.0,
SYN_SHIP_214,2026-06-02 07:50:00,143,AMBIENT_SPIKE,2.192,1.707,1.552,2.467,1.725,1.5,2.715,1.791,1.9,1.0,1.0,21.07,0,81.7,NORMAL,1.714,0.922,0.0,0.0,
SYN_SHIP_214,2026-06-02 08:00:00,144,AMBIENT_SPIKE,2.351,1.676,1.386,2.347,1.73,1.405,2.467,1.892,1.712,1.0,1.0,20.83,0,76.0,NORMAL,1.661,0.947,0.0,0.0,
SYN_SHIP_214,2026-06-02 08:10:00,145,AMBIENT_SPIKE,2.365,1.767,1.428,2.272,1.699,1.412,2.446,1.931,1.717,1.0,1.0,20.79,0,78.2,NORMAL,1.686,0.925,0.0,0.0,
SYN_SHIP_214,2026-06-02 08:20:00,146,AMBIENT_SPIKE,2.22,1.588,1.448,2.328,1.55,1.368,2.458,1.823,1.788,1.0,1.0,20.27,0,78.9,NORMAL,1.663,0.929,0.0,0.0,
SYN_SHIP_214,2026-06-02 08:30:00,147,AMBIENT_SPIKE,2.362,1.677,1.38,2.338,1.628,1.511,2.574,1.827,1.659,1.0,1.0,21.13,0,80.5,NORMAL,1.668,0.931,0.0,0.0,
SYN_SHIP_214,2026-06-02 08:40:00,148,AMBIENT_SPIKE,2.309,1.691,1.503,2.448,1.709,1.522,2.627,1.883,1.758,1.0,1.0,20.46,0,73.5,NORMAL,1.679,0.956,0.0,0.0,
SYN_SHIP_214,2026-06-02 08:50:00,149,AMBIENT_SPIKE,2.159,1.815,1.407,2.378,1.526,1.466,2.676,1.884,1.625,1.0,1.0,20.3,0,71.5,NORMAL,1.669,0.958,0.0,0.0,
SYN_SHIP_214,2026-06-02 09:00:00,150,AMBIENT_SPIKE,2.307,1.603,1.33,2.449,1.838,1.562,2.651,1.899,1.63,1.0,1.0,20.24,0,84.0,NORMAL,1.695,0.939,0.0,0.0,
SYN_SHIP_214,2026-06-02 09:10:00,151,AMBIENT_SPIKE,2.331,1.653,1.342,2.559,1.75,1.554,2.729,1.867,1.747,1.0,1.0,20.1,0,81.0,NORMAL,1.692,0.954,0.0,0.0,
SYN_SHIP_214,2026-06-02 09:20:00,152,AMBIENT_SPIKE,2.361,1.67,1.463,2.351,1.895,1.547,2.541,1.998,1.778,1.0,1.0,20.2,0,72.3,NORMAL,1.708,0.996,0.0,0.0,
SYN_SHIP_214,2026-06-02 09:30:00,153,AMBIENT_SPIKE,2.406,1.708,1.452,2.429,1.697,1.543,2.668,1.752,1.87,1.0,1.0,19.23,0,83.0,NORMAL,1.694,0.989,0.0,0.0,
SYN_SHIP_214,2026-06-02 09:40:00,154,AMBIENT_SPIKE,2.225,1.563,1.489,2.345,1.579,1.539,2.491,1.919,1.616,1.0,1.0,19.34,0,71.5,NORMAL,1.688,0.957,0.0,0.0,
SYN_SHIP_214,2026-06-02 09:50:00,155,AMBIENT_SPIKE,2.233,1.794,1.438,2.468,1.605,1.39,2.641,1.86,1.641,1.0,1.0,19.4,0,83.1,NORMAL,1.694,0.966,0.0,0.0,
SYN_SHIP_214,2026-06-02 10:00:00,156,AMBIENT_SPIKE,2.461,1.692,1.366,2.29,1.675,1.521,2.616,1.81,1.748,1.0,1.0,20.4,0,81.7,NORMAL,1.681,0.972,0.0,0.0,
SYN_SHIP_214,2026-06-02 10:10:00,157,AMBIENT_SPIKE,2.354,1.606,1.588,2.463,1.746,1.526,2.558,1.806,1.764,1.0,1.0,20.29,0,71.1,NORMAL,1.671,0.982,0.0,0.0,
SYN_SHIP_214,2026-06-02 10:20:00,158,AMBIENT_SPIKE,2.227,1.674,1.507,2.445,1.721,1.591,2.656,1.817,1.689,1.0,1.0,19.83,0,81.6,NORMAL,1.683,0.922,0.0,0.0,
SYN_SHIP_214,2026-06-02 10:30:00,159,AMBIENT_SPIKE,2.389,1.616,1.549,2.494,1.757,1.441,2.614,1.943,1.759,1.0,1.0,20.29,0,70.0,NORMAL,1.676,0.986,0.0,0.0,
SYN_SHIP_214,2026-06-02 10:40:00,160,AMBIENT_SPIKE,2.234,1.759,1.394,2.294,1.59,1.48,2.493,1.852,1.825,1.0,1.0,19.64,0,83.0,NORMAL,1.67,0.972,0.0,0.0,
SYN_SHIP_214,2026-06-02 10:50:00,161,AMBIENT_SPIKE,2.299,1.549,1.6,2.384,1.675,1.334,2.533,1.887,1.658,1.0,1.0,20.33,0,78.5,NORMAL,1.663,0.929,0.0,0.0,
SYN_SHIP_214,2026-06-02 11:00:00,162,AMBIENT_SPIKE,2.27,1.56,1.514,2.29,1.695,1.44,2.536,1.805,1.677,1.0,1.0,19.73,0,71.2,NORMAL,1.684,0.923,0.0,0.0,
SYN_SHIP_214,2026-06-02 11:10:00,163,AMBIENT_SPIKE,2.331,1.409,1.455,2.373,1.674,1.493,2.581,1.892,1.752,1.0,1.0,19.21,0,72.3,NORMAL,1.664,0.996,0.0,0.0,
SYN_SHIP_214,2026-06-02 11:20:00,164,AMBIENT_SPIKE,2.234,1.532,1.45,2.525,1.594,1.305,2.594,1.683,1.593,1.0,1.0,19.35,0,78.4,NORMAL,1.682,0.973,0.0,0.0,
SYN_SHIP_214,2026-06-02 11:30:00,165,AMBIENT_SPIKE,2.189,1.536,1.462,2.384,1.621,1.479,2.449,1.888,1.622,1.0,1.0,19.66,0,68.6,NORMAL,1.665,0.956,0.0,0.0,
SYN_SHIP_214,2026-06-02 11:40:00,166,AMBIENT_SPIKE,2.077,1.733,1.305,2.424,1.6,1.548,2.577,1.847,1.673,1.0,1.0,20.43,0,67.9,NORMAL,1.642,0.937,0.0,0.0,
SYN_SHIP_214,2026-06-02 11:50:00,167,AMBIENT_SPIKE,2.098,1.62,1.215,2.452,1.623,1.452,2.515,1.722,1.653,1.0,1.0,20.27,0,82.7,NORMAL,1.626,0.969,0.0,0.0,
SYN_SHIP_214,2026-06-02 12:00:00,168,AMBIENT_SPIKE,2.254,1.512,1.418,2.465,1.484,1.439,2.447,1.899,1.533,1.0,1.0,20.15,0,82.7,NORMAL,1.653,0.948,0.0,0.0,
SYN_SHIP_214,2026-06-02 12:10:00,169,AMBIENT_SPIKE,2.401,1.5,1.386,2.301,1.623,1.565,2.602,1.874,1.733,1.0,1.0,20.46,0,67.0,NORMAL,1.655,0.935,0.0,0.0,
SYN_SHIP_214,2026-06-02 12:20:00,170,AMBIENT_SPIKE,2.315,1.546,1.438,2.24,1.631,1.379,2.678,1.797,1.673,1.0,1.0,20.95,0,82.3,NORMAL,1.683,0.927,0.0,0.0,
SYN_SHIP_214,2026-06-02 12:30:00,171,AMBIENT_SPIKE,2.364,1.578,1.338,2.553,1.719,1.492,2.66,1.929,1.86,1.0,1.0,20.55,0,75.1,NORMAL,1.691,0.999,0.0,0.0,
SYN_SHIP_214,2026-06-02 12:40:00,172,AMBIENT_SPIKE,2.335,1.594,1.339,2.383,1.576,1.447,2.536,1.85,1.864,1.0,1.0,20.08,0,76.4,NORMAL,1.684,0.995,0.0,0.0,
SYN_SHIP_214,2026-06-02 12:50:00,173,AMBIENT_SPIKE,2.35,1.556,1.329,2.399,1.621,1.417,2.672,1.935,1.705,1.0,1.0,21.2,0,69.2,NORMAL,1.666,0.956,0.0,0.0,
SYN_SHIP_214,2026-06-02 13:00:00,174,AMBIENT_SPIKE,2.189,1.586,1.367,2.443,1.59,1.382,2.676,1.937,1.728,1.0,1.0,21.3,0,75.1,NORMAL,1.664,0.98,0.0,0.0,
SYN_SHIP_214,2026-06-02 13:10:00,175,AMBIENT_SPIKE,2.378,1.618,1.443,2.501,1.704,1.45,2.495,1.748,1.837,1.0,1.0,21.61,0,82.6,NORMAL,1.659,0.985,0.0,0.0,
SYN_SHIP_214,2026-06-02 13:20:00,176,AMBIENT_SPIKE,2.361,1.637,1.373,2.424,1.75,1.499,2.587,1.797,1.747,1.0,1.0,22.11,0,67.0,NORMAL,1.687,0.991,0.0,0.0,
SYN_SHIP_214,2026-06-02 13:30:00,177,AMBIENT_SPIKE,2.438,1.586,1.31,2.382,1.686,1.643,2.614,1.836,1.608,1.0,1.0,20.89,0,69.8,NORMAL,1.712,0.946,0.0,0.0,
SYN_SHIP_214,2026-06-02 13:40:00,178,AMBIENT_SPIKE,2.328,1.669,1.442,2.567,1.657,1.511,2.756,1.945,1.872,1.0,1.0,21.43,0,69.0,NORMAL,1.736,0.974,0.0,0.0,
SYN_SHIP_214,2026-06-02 13:50:00,179,AMBIENT_SPIKE,2.295,1.67,1.583,2.588,1.771,1.496,2.661,2.011,1.833,1.0,1.0,22.06,0,70.2,NORMAL,1.758,0.921,0.0,0.0,
SYN_SHIP_214,2026-06-02 14:00:00,180,AMBIENT_SPIKE,2.415,1.715,1.475,2.558,1.722,1.549,2.901,1.948,1.721,1.0,1.0,21.41,0,68.8,NORMAL,1.75,0.948,0.0,0.0,
SYN_SHIP_214,2026-06-02 14:10:00,181,AMBIENT_SPIKE,2.459,1.805,1.453,2.491,1.824,1.531,2.825,1.932,1.786,1.0,1.0,21.87,0,71.2,NORMAL,1.728,0.95,0.0,0.0,
SYN_SHIP_214,2026-06-02 14:20:00,182,AMBIENT_SPIKE,2.277,1.771,1.615,2.551,1.754,1.375,2.693,2.071,1.756,1.0,1.0,22.62,0,71.5,NORMAL,1.735,0.934,0.0,0.0,
SYN_SHIP_214,2026-06-02 14:30:00,183,AMBIENT_SPIKE,2.534,1.722,1.347,2.537,1.789,1.596,2.641,1.972,1.668,1.0,1.0,22.39,0,77.0,NORMAL,1.739,0.965,0.0,0.0,
SYN_SHIP_214,2026-06-02 14:40:00,184,AMBIENT_SPIKE,2.413,1.568,1.398,2.64,1.653,1.534,2.735,2.016,1.895,1.0,1.0,22.18,0,74.5,NORMAL,1.763,0.995,0.0,0.0,
SYN_SHIP_214,2026-06-02 14:50:00,185,AMBIENT_SPIKE,2.357,1.898,1.532,2.496,1.739,1.62,2.82,2.07,1.955,1.0,1.0,22.72,0,75.3,NORMAL,1.751,0.967,0.0,0.0,
SYN_SHIP_214,2026-06-02 15:00:00,186,AMBIENT_SPIKE,2.502,1.741,1.585,2.494,1.721,1.656,2.626,2.005,1.797,1.0,1.0,22.86,0,67.9,NORMAL,1.758,0.995,0.0,0.0,
SYN_SHIP_214,2026-06-02 15:10:00,187,AMBIENT_SPIKE,2.484,1.765,1.526,2.561,1.844,1.607,2.704,1.954,1.682,1.0,1.0,23.07,0,69.7,NORMAL,1.784,0.92,0.0,0.0,
SYN_SHIP_214,2026-06-02 15:20:00,188,AMBIENT_SPIKE,2.432,1.731,1.503,2.687,1.666,1.665,2.766,1.999,2.041,1.0,1.0,23.73,0,80.9,NORMAL,1.803,0.999,0.0,0.0,
SYN_SHIP_214,2026-06-02 15:30:00,189,AMBIENT_SPIKE,2.54,1.845,1.651,2.577,1.735,1.623,2.81,2.077,2.036,1.0,1.0,23.16,0,83.1,NORMAL,1.822,0.936,0.0,0.0,
SYN_SHIP_214,2026-06-02 15:40:00,190,AMBIENT_SPIKE,2.671,1.856,1.502,2.633,1.936,1.622,2.825,2.133,1.867,1.0,1.0,23.0,0,80.8,NORMAL,1.815,0.987,0.0,0.0,
SYN_SHIP_214,2026-06-02 15:50:00,191,AMBIENT_SPIKE,2.408,1.788,1.448,2.589,1.757,1.667,2.727,1.919,1.836,1.0,1.0,23.58,0,70.6,NORMAL,1.832,0.957,0.0,0.0,
SYN_SHIP_214,2026-06-02 16:00:00,192,AMBIENT_SPIKE,2.565,1.699,1.491,2.691,1.911,1.679,2.655,2.046,1.976,1.0,1.0,23.26,0,84.0,NORMAL,1.847,0.936,0.0,0.0,
SYN_SHIP_214,2026-06-02 16:10:00,193,AMBIENT_SPIKE,2.582,1.72,1.634,2.646,1.882,1.619,2.822,2.073,2.012,1.0,1.0,24.23,0,80.4,NORMAL,1.85,0.955,0.0,0.0,
SYN_SHIP_214,2026-06-02 16:20:00,194,AMBIENT_SPIKE,2.592,1.742,1.63,2.561,1.783,1.685,2.814,2.121,1.867,1.0,1.0,23.92,0,67.7,NORMAL,1.852,0.984,0.0,0.0,
SYN_SHIP_214,2026-06-02 16:30:00,195,AMBIENT_SPIKE,2.7,1.797,1.674,2.646,1.941,1.574,2.81,2.2,1.849,1.0,1.0,24.52,0,75.2,NORMAL,1.85,0.959,0.0,0.0,
SYN_SHIP_214,2026-06-02 16:40:00,196,AMBIENT_SPIKE,2.395,1.733,1.646,2.676,1.774,1.656,2.792,2.058,1.879,1.0,1.0,24.3,0,83.2,NORMAL,1.845,0.93,0.0,0.0,
SYN_SHIP_214,2026-06-02 16:50:00,197,AMBIENT_SPIKE,2.603,1.787,1.599,2.511,1.898,1.525,2.864,2.058,1.886,1.0,1.0,24.62,0,81.6,NORMAL,1.838,0.943,0.0,0.0,
SYN_SHIP_214,2026-06-02 17:00:00,198,AMBIENT_SPIKE,2.533,1.809,1.729,2.488,1.784,1.693,2.876,2.065,1.83,1.0,1.0,24.31,0,67.4,NORMAL,1.816,0.92,0.0,0.0,
SYN_SHIP_214,2026-06-02 17:10:00,199,AMBIENT_SPIKE,2.513,1.886,1.639,2.718,1.925,1.587,2.804,1.982,1.795,1.0,1.0,24.92,0,82.6,NORMAL,1.848,0.984,0.0,0.0,
SYN_SHIP_214,2026-06-02 17:20:00,200,AMBIENT_SPIKE,2.642,1.696,1.614,2.698,1.877,1.728,2.942,2.063,2.021,1.0,1.0,24.88,0,78.8,NORMAL,1.882,0.956,0.0,0.0,
SYN_SHIP_214,2026-06-02 17:30:00,201,AMBIENT_SPIKE,2.644,1.778,1.546,2.565,1.905,1.76,2.79,2.166,1.961,1.0,1.0,25.77,0,70.2,NORMAL,1.885,0.97,0.0,0.0,
SYN_SHIP_214,2026-06-02 17:40:00,202,AMBIENT_SPIKE,2.576,1.857,1.689,2.613,1.831,1.837,2.878,2.109,1.869,1.0,1.0,25.02,0,71.4,NORMAL,1.872,0.933,0.0,0.0,
SYN_SHIP_214,2026-06-02 17:50:00,203,AMBIENT_SPIKE,2.573,1.979,1.725,2.649,2.027,1.626,2.938,2.014,1.927,1.0,1.0,25.29,0,83.1,NORMAL,1.906,0.936,0.0,0.0,
SYN_SHIP_214,2026-06-02 18:00:00,204,AMBIENT_SPIKE,2.621,1.838,1.64,2.69,1.865,1.609,2.933,2.069,1.902,1.0,1.0,25.04,0,70.0,NORMAL,1.912,0.927,0.0,0.0,
SYN_SHIP_214,2026-06-02 18:10:00,205,AMBIENT_SPIKE,2.54,1.873,1.595,2.645,1.704,1.849,2.902,2.183,2.028,1.0,1.0,25.38,0,78.1,NORMAL,1.895,0.994,0.0,0.0,
SYN_SHIP_214,2026-06-02 18:20:00,206,AMBIENT_SPIKE,2.666,1.91,1.623,2.603,1.843,1.765,2.86,2.162,1.82,1.0,1.0,24.78,0,71.4,NORMAL,1.881,0.978,0.0,0.0,
SYN_SHIP_214,2026-06-02 18:30:00,207,AMBIENT_SPIKE,2.489,1.928,1.655,2.715,1.842,1.632,2.863,2.127,1.999,1.0,1.0,26.36,0,78.1,NORMAL,1.864,0.931,0.0,0.0,
SYN_SHIP_214,2026-06-02 18:40:00,208,AMBIENT_SPIKE,2.579,1.761,1.653,2.625,1.919,1.751,2.981,1.974,1.992,1.0,1.0,25.85,0,76.4,NORMAL,1.848,0.973,0.0,0.0,
SYN_SHIP_214,2026-06-02 18:50:00,209,AMBIENT_SPIKE,2.514,1.711,1.508,2.726,1.948,1.771,2.863,1.92,1.856,1.0,1.0,26.22,0,71.5,NORMAL,1.863,0.996,0.0,0.0,
SYN_SHIP_214,2026-06-02 19:00:00,210,AMBIENT_SPIKE,2.78,1.736,1.716,2.603,1.847,1.687,3.007,2.042,1.959,1.0,1.0,26.66,0,74.5,NORMAL,1.887,0.97,0.0,0.0,
SYN_SHIP_214,2026-06-02 19:10:00,211,AMBIENT_SPIKE,2.539,1.86,1.564,2.704,2.016,1.696,2.896,1.984,1.886,1.0,1.0,25.76,0,72.0,NORMAL,1.87,0.926,0.0,0.0,
SYN_SHIP_214,2026-06-02 19:20:00,212,AMBIENT_SPIKE,2.675,1.833,1.457,2.85,1.828,1.565,2.959,2.102,2.008,1.0,1.0,26.55,0,79.7,NORMAL,1.886,0.983,0.0,0.0,
SYN_SHIP_214,2026-06-02 19:30:00,213,AMBIENT_SPIKE,2.612,1.895,1.719,2.808,1.985,1.823,2.873,2.113,1.935,1.0,1.0,26.5,0,72.2,NORMAL,1.907,0.993,0.0,0.0,
SYN_SHIP_214,2026-06-02 19:40:00,214,AMBIENT_SPIKE,2.751,1.724,1.687,2.705,1.972,1.699,3.068,2.222,2.006,1.0,1.0,26.32,0,79.1,NORMAL,1.924,0.929,0.0,0.0,
SYN_SHIP_214,2026-06-02 19:50:00,215,AMBIENT_SPIKE,2.703,2.002,1.701,2.883,1.925,1.614,3.023,2.223,2.083,1.0,1.0,27.34,0,76.7,NORMAL,1.937,0.977,0.0,0.0,
SYN_SHIP_214,2026-06-02 20:00:00,216,AMBIENT_SPIKE,2.759,1.904,1.751,2.817,1.891,1.771,2.962,2.13,1.891,1.0,1.0,26.52,0,68.3,NORMAL,1.939,0.928,0.0,0.0,
SYN_SHIP_214,2026-06-02 20:10:00,217,AMBIENT_SPIKE,2.684,1.827,1.774,2.798,2.062,1.67,2.904,2.078,1.884,1.0,1.0,26.62,0,67.7,NORMAL,1.946,0.962,0.0,0.0,
SYN_SHIP_214,2026-06-02 20:20:00,218,AMBIENT_SPIKE,2.686,2.019,1.588,2.721,1.789,1.774,3.005,2.031,1.949,1.0,1.0,26.9,0,81.9,NORMAL,1.928,0.938,0.0,0.0,
SYN_SHIP_214,2026-06-02 20:30:00,219,AMBIENT_SPIKE,2.748,2.061,1.628,2.783,1.903,1.639,2.979,2.102,1.96,1.0,1.0,26.87,0,72.0,NORMAL,1.94,0.937,0.0,0.0,
SYN_SHIP_214,2026-06-02 20:40:00,220,AMBIENT_SPIKE,2.675,1.74,1.661,2.801,1.959,1.657,2.946,2.146,2.06,1.0,1.0,26.96,0,69.0,NORMAL,1.915,0.975,0.0,0.0,
SYN_SHIP_214,2026-06-02 20:50:00,221,AMBIENT_SPIKE,2.637,1.845,1.572,2.761,1.831,1.775,3.022,2.065,2.056,1.0,1.0,27.32,0,76.3,NORMAL,1.898,0.964,0.0,0.0,
SYN_SHIP_214,2026-06-02 21:00:00,222,AMBIENT_SPIKE,2.857,1.645,1.629,2.788,2.021,1.676,3.016,2.001,2.04,1.0,1.0,27.15,0,65.6,NORMAL,1.91,0.929,0.0,0.0,
SYN_SHIP_214,2026-06-02 21:10:00,223,AMBIENT_SPIKE,2.661,1.831,1.612,2.606,1.941,1.684,3.057,2.075,1.9,1.0,1.0,27.36,0,78.5,NORMAL,1.897,0.959,0.0,0.0,
SYN_SHIP_214,2026-06-02 21:20:00,224,AMBIENT_SPIKE,2.768,1.853,1.819,2.642,1.715,1.721,2.916,2.206,1.995,1.0,1.0,26.92,0,65.7,NORMAL,1.898,0.936,0.0,0.0,
SYN_SHIP_214,2026-06-02 21:30:00,225,AMBIENT_SPIKE,2.67,1.851,1.716,2.748,1.845,1.697,2.985,2.062,2.063,1.0,1.0,27.03,0,65.1,NORMAL,1.903,0.987,0.0,0.0,
SYN_SHIP_214,2026-06-02 21:40:00,226,AMBIENT_SPIKE,2.478,1.87,1.673,2.813,1.897,1.703,2.994,1.982,1.977,1.0,1.0,26.46,0,69.0,NORMAL,1.906,0.966,0.0,0.0,
SYN_SHIP_214,2026-06-02 21:50:00,227,AMBIENT_SPIKE,2.666,1.847,1.531,2.618,1.924,1.693,2.873,2.174,2.102,1.0,1.0,26.99,0,82.0,NORMAL,1.894,0.962,0.0,0.0,
SYN_SHIP_214,2026-06-02 22:00:00,228,AMBIENT_SPIKE,2.596,1.904,1.76,2.713,1.87,1.668,2.937,2.057,1.924,1.0,1.0,26.51,0,67.2,NORMAL,1.906,0.977,0.0,0.0,
SYN_SHIP_214,2026-06-02 22:10:00,229,AMBIENT_SPIKE,2.628,1.696,1.713,2.705,1.917,1.632,2.81,2.274,2.002,1.0,1.0,27.73,0,81.9,NORMAL,1.886,0.981,0.0,0.0,
SYN_SHIP_214,2026-06-02 22:20:00,230,AMBIENT_SPIKE,2.68,1.79,1.63,2.746,1.875,1.646,2.783,2.153,1.986,1.0,1.0,27.38,0,72.4,NORMAL,1.913,0.998,0.0,0.0,
SYN_SHIP_214,2026-06-02 22:30:00,231,AMBIENT_SPIKE,2.728,1.878,1.697,2.716,1.916,1.666,2.91,2.179,1.96,1.0,1.0,27.8,0,65.5,NORMAL,1.932,0.96,0.0,0.0,
SYN_SHIP_214,2026-06-02 22:40:00,232,AMBIENT_SPIKE,2.763,1.872,1.653,2.732,1.86,1.764,3.042,2.165,1.938,1.0,1.0,27.58,0,80.0,NORMAL,1.932,0.976,0.0,0.0,
SYN_SHIP_214,2026-06-02 22:50:00,233,AMBIENT_SPIKE,2.677,1.867,1.628,2.769,1.852,1.768,2.873,2.052,1.897,1.0,1.0,26.41,0,75.5,NORMAL,1.909,0.963,0.0,0.0,
SYN_SHIP_214,2026-06-02 23:00:00,234,AMBIENT_SPIKE,2.664,1.741,1.631,2.732,1.834,1.788,2.88,2.201,1.958,1.0,1.0,27.13,0,70.6,NORMAL,1.906,0.923,0.0,0.0,
SYN_SHIP_214,2026-06-02 23:10:00,235,AMBIENT_SPIKE,2.534,1.762,1.594,2.692,1.911,1.695,2.952,1.998,1.886,1.0,1.0,26.44,0,66.3,NORMAL,1.895,0.999,0.0,0.0,
SYN_SHIP_214,2026-06-02 23:20:00,236,AMBIENT_SPIKE,2.563,1.711,1.653,2.765,1.901,1.601,3.113,2.208,1.828,1.0,1.0,27.21,0,72.6,NORMAL,1.914,0.983,0.0,0.0,
SYN_SHIP_214,2026-06-02 23:30:00,237,AMBIENT_SPIKE,2.638,1.842,1.669,2.839,1.853,1.621,2.904,2.077,1.986,1.0,1.0,26.98,0,78.8,NORMAL,1.904,0.957,0.0,0.0,
SYN_SHIP_214,2026-06-02 23:40:00,238,AMBIENT_SPIKE,2.614,1.865,1.521,2.834,1.897,1.595,2.963,2.16,1.997,1.0,1.0,26.63,0,77.3,NORMAL,1.9,0.932,0.0,0.0,
SYN_SHIP_214,2026-06-02 23:50:00,239,AMBIENT_SPIKE,2.558,1.894,1.478,2.633,1.891,1.574,2.892,2.091,2.011,1.0,1.0,26.03,0,68.6,NORMAL,1.89,0.954,0.0,0.0,
SYN_SHIP_214,2026-06-03 00:00:00,240,AMBIENT_SPIKE,2.597,1.792,1.462,2.583,1.815,1.815,3.021,2.095,2.024,1.0,1.0,26.69,0,66.4,NORMAL,1.883,0.921,0.0,0.0,
SYN_SHIP_214,2026-06-03 00:10:00,241,AMBIENT_SPIKE,2.662,1.75,1.617,2.644,1.882,1.565,2.832,2.015,1.821,1.0,1.0,26.35,0,71.0,NORMAL,1.835,0.937,0.0,0.0,
SYN_SHIP_214,2026-06-03 00:20:00,242,AMBIENT_SPIKE,2.634,1.661,1.631,2.55,1.777,1.618,2.801,1.879,1.895,1.0,1.0,26.15,0,71.5,NORMAL,1.831,0.955,0.0,0.0,
SYN_SHIP_214,2026-06-03 00:30:00,243,AMBIENT_SPIKE,2.619,1.662,1.523,2.684,1.781,1.753,3.022,2.123,1.976,1.0,1.0,26.41,0,84.3,NORMAL,1.842,0.963,0.0,0.0,
SYN_SHIP_214,2026-06-03 00:40:00,244,AMBIENT_SPIKE,2.627,1.693,1.523,2.57,1.895,1.627,2.79,2.198,1.886,1.0,1.0,26.35,0,68.0,NORMAL,1.852,0.926,0.0,0.0,
SYN_SHIP_214,2026-06-03 00:50:00,245,AMBIENT_SPIKE,2.689,1.752,1.685,2.844,1.856,1.668,3.003,2.092,1.96,1.0,1.0,26.02,0,71.3,NORMAL,1.881,0.984,0.0,0.0,
SYN_SHIP_214,2026-06-03 01:00:00,246,AMBIENT_SPIKE,2.617,1.903,1.615,2.813,1.943,1.727,2.865,2.083,1.97,1.0,1.0,25.96,0,68.1,NORMAL,1.906,0.946,0.0,0.0,
SYN_SHIP_214,2026-06-03 01:10:00,247,AMBIENT_SPIKE,2.648,1.893,1.838,2.63,1.883,1.65,2.832,2.069,1.962,1.0,1.0,26.8,0,83.3,NORMAL,1.882,0.974,0.0,0.0,
SYN_SHIP_214,2026-06-03 01:20:00,248,AMBIENT_SPIKE,2.599,1.838,1.652,2.582,1.873,1.744,2.871,2.086,1.857,1.0,1.0,25.97,0,72.3,NORMAL,1.883,0.956,0.0,0.0,
SYN_SHIP_214,2026-06-03 01:30:00,249,AMBIENT_SPIKE,2.664,1.808,1.708,2.744,1.958,1.612,2.895,2.061,1.936,1.0,1.0,25.75,0,72.6,NORMAL,1.92,0.93,0.0,0.0,
SYN_SHIP_214,2026-06-03 01:40:00,250,AMBIENT_SPIKE,2.615,1.871,1.612,2.833,1.902,1.663,2.992,2.242,1.988,1.0,1.0,25.94,0,77.5,NORMAL,1.914,0.971,0.0,0.0,
SYN_SHIP_214,2026-06-03 01:50:00,251,AMBIENT_SPIKE,2.631,1.992,1.696,2.682,1.982,1.744,2.894,2.123,1.91,1.0,1.0,25.12,0,70.3,NORMAL,1.905,0.954,0.0,0.0,
SYN_SHIP_214,2026-06-03 02:00:00,252,AMBIENT_SPIKE,2.621,1.911,1.689,2.685,1.782,1.664,2.737,2.056,2.052,1.0,1.0,26.24,0,81.2,NORMAL,1.888,0.978,0.0,0.0,
SYN_SHIP_214,2026-06-03 02:10:00,253,AMBIENT_SPIKE,2.726,1.963,1.64,2.682,1.863,1.777,2.929,2.02,1.851,1.0,1.0,24.4,0,68.0,NORMAL,1.874,0.941,0.0,0.0,
SYN_SHIP_214,2026-06-03 02:20:00,254,AMBIENT_SPIKE,2.548,1.93,1.601,2.596,1.827,1.734,2.83,2.047,1.831,1.0,1.0,24.79,0,67.5,NORMAL,1.853,0.946,0.0,0.0,
SYN_SHIP_214,2026-06-03 02:30:00,255,AMBIENT_SPIKE,2.549,1.834,1.531,2.688,1.748,1.713,2.808,2.04,1.961,1.0,1.0,23.78,0,82.8,NORMAL,1.849,0.963,0.0,0.0,
SYN_SHIP_214,2026-06-03 02:40:00,256,AMBIENT_SPIKE,2.504,1.691,1.396,2.736,1.779,1.606,2.873,1.966,1.833,1.0,1.0,24.62,0,76.3,NORMAL,1.825,0.955,0.0,0.0,
SYN_SHIP_214,2026-06-03 02:50:00,257,AMBIENT_SPIKE,2.494,1.542,1.61,2.629,1.8,1.583,2.812,1.993,1.859,1.0,1.0,24.22,0,79.2,NORMAL,1.836,0.993,0.0,0.0,
SYN_SHIP_214,2026-06-03 03:00:00,258,AMBIENT_SPIKE,2.632,1.924,1.657,2.545,1.981,1.774,2.833,2.174,1.781,1.0,1.0,23.63,0,84.3,NORMAL,1.847,0.939,0.0,0.0,
